name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
Kadamba Transport Corporation Limited  (KTCL)  - 8355,1-Goa to Shivamogga,Panjim,KSRTC BUS STAND,10h 03m,15:00,01:03,INR450,38Seats available,1.54
Sea Bird Tourist,1-Goa to Shivamogga,Panjim,Shimoga,09h 00m,17:30,02:30,INR700,27Seats available,4.110
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
PSR Travels Goa,1-Goa to Shirdi,Porvorim,Hotel Holiday Park,14h 45m,19:15,10:00,INR1299,24Seats available,3.7102
Hans Travels (I) Private Limited,1-Goa to Shirdi,Panjim,Hotel Holiday Park,15h 45m,12:30,04:15,INR1400,21Seats available,2.019
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99716,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,10:31,11:45,INR150,41Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 78627,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,14:01,15:15,INR150,38Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 99718,1-Goa to Goa Airport,Kadamba Bus Stand Panaji,Dabolim,01h 14m,16:01,17:15,INR150,41Seats available,3.7
name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,05:15,07:15,INR400,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159017,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,45Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159018,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,07:45,08:15,INR150,46Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158965,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,08:30,10:30,INR400,44Seats available,2.79
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,05:15,07:15,INR400,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159017,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,45Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159018,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,07:45,08:15,INR150,46Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158965,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,08:30,10:30,INR400,44Seats available,2.79
Kadamba Transport Corporation Limited  (KTCL)  - 158968,1-Margao to Mopa Airport,Mapusa,Manohar International Airport,00h 30m,08:45,09:15,INR150,47Seats available,5.04
Kadamba Transport Corporation Limited  (KTCL)  - 158965,1-Margao to Mopa Airport,Panjim,Manohar International Airport,01h 05m,09:25,10:30,INR200,47Seats available,4.56
Kadamba Transport Corporation Limited  (KTCL)  - 159647,1-Margao to Mopa Airport,Panjim,Manohar International Airport,01h 00m,10:30,11:30,INR200,45Seats available,4.96
Kadamba Transport Corporation Limited  (KTCL)  - 159019,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 31m,10:44,11:15,INR150,46Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159065,1-Margao to Mopa Airport,Mapusa,Manohar International Airport,00h 30m,12:30,13:00,INR150,47Seats available,3.010
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,05:15,07:15,INR400,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158962,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,47Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159017,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,06:45,07:15,INR150,45Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159018,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 30m,07:45,08:15,INR150,46Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 158965,1-Margao to Mopa Airport,"Kadamba Bus stand, Margoa",Manohar International Airport,02h 00m,08:30,10:30,INR400,44Seats available,2.79
Kadamba Transport Corporation Limited  (KTCL)  - 158968,1-Margao to Mopa Airport,Mapusa,Manohar International Airport,00h 30m,08:45,09:15,INR150,47Seats available,5.04
Kadamba Transport Corporation Limited  (KTCL)  - 158965,1-Margao to Mopa Airport,Panjim,Manohar International Airport,01h 05m,09:25,10:30,INR200,47Seats available,4.56
Kadamba Transport Corporation Limited  (KTCL)  - 159647,1-Margao to Mopa Airport,Panjim,Manohar International Airport,01h 00m,10:30,11:30,INR200,45Seats available,4.96
Kadamba Transport Corporation Limited  (KTCL)  - 159019,1-Margao to Mopa Airport,Kadamba New Bus Stand,Manohar International Airport,00h 31m,10:44,11:15,INR150,46Seats available,3.7
Kadamba Transport Corporation Limited  (KTCL)  - 159065,1-Margao to Mopa Airport,Mapusa,Manohar International Airport,00h 30m,12:30,13:00,INR150,47Seats available,3.010
