name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Sikkim Nationalised Transport (SNT)  - 171408,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 00m,10:30,13:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170761,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 30m,13:00,16:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170788,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 20m,13:30,16:50,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 171408,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 00m,10:30,13:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170761,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 30m,13:00,16:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170788,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 20m,13:30,16:50,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 171408,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 00m,10:30,13:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170761,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 30m,13:00,16:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170788,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 20m,13:30,16:50,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 171408,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 00m,10:30,13:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170761,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 30m,13:00,16:30,INR140,26Seats available,3.8
Sikkim Nationalised Transport (SNT)  - 170788,1-Siliguri to Melli (Sikkim),SNT Bus Stand Siliguri,Melli Check Post,03h 20m,13:30,16:50,INR140,26Seats available,3.8
